Unnamed: 0,id,sentence,subject_entity,object_entity,class
456.0,르네상스 음악________,"처음에는 홀가락의 형태로 쓰여 회중은 그것을 유니즌으로 불렀으나, 이 코랄의 멜로디를 테너에 두고 플랑드르 악파의 모테토 양식으로 만들어진 성가 내용의 다성 코랄을 보다 부르기 쉽게 하기 위하여 코랄의 멜로디를 소프라노에 두고 타성부(他聲部)가 여기에 단순한 형으로 화성을 곁들이도록 하였다.","{'start': 17, 'text': '회중', 'type': ''}","{'start': 118, 'text': '소프라노', 'type': ''}",no:relation
487.0,르네상스 음악________,"이 시대의 매끄럽고 순한 선율의 흐름, 가 확대되고, 이에 따라 새로운 음공간(音空間)이 개척되었는데 이것은 회화에서의 원근법 탐구와도 비할 수 있을 만한 진보였다.","{'start': 14, 'text': '선율', 'type': ''}","{'start': 61, 'text': '회화', 'type': ''}",no:relation
774.0,로큰롤_text,그러나 1950년대 후반으로 가면서 기타를 추가하거나 리드악기를 기타로 대체하는 형태를 띠게 되었다.,"{'start': 20, 'text': '기타', 'type': ''}","{'start': 45, 'text': '형태', 'type': ''}",no:relation
346.0,기타_text61,"볼륨은 소리의 크기를, 튠은 소리의 높이를 조정한다.","{'start': 13, 'text': '튠', 'type': ''}","{'start': 0, 'text': '볼륨', 'type': ''}",no:relation
614.0,록 음악_text,이런 음악은 로큰롤이 도래하기 이전 영국으로 전해져 언더그라운드 뮤지션(백인)들은 브리티시 블루스를 만들어냈다.,"{'start': 46, 'text': '브리티시 블루스', 'type': 'poh'}","{'start': 20, 'text': '영국', 'type': 'poh'}",poh:origin
217.0,비올라____,"이 시기의 중요한 비올라곡으로는 요한 크리스토프 바흐, 게오르크 필립 텔레만 등이 있으며, 특히 텔레만의 비올라 협주곡 G장조는 비올라 주자들이면 누구나 연주하는 대표적인 곡이다.","{'start': 59, 'text': '비올라 협주곡 G장조', 'type': ''}","{'start': 2, 'text': '시기', 'type': ''}",no:relation
240.0,비올라____,"바로크 이후 음악가들은 무수한 바이올린과 첼로 협주곡을 썼지만, 낭만주의 이전까지는 비올라에 관심을 기울이지 않아 비올라곡은 바이올린과 첼로에 비해 아주 미비한 수준이다.","{'start': 26, 'text': '협주곡', 'type': 'poh'}","{'start': 64, 'text': '비올라곡', 'type': 'poh'}",poh:poh_members
695.0,록 음악_text,하지만 악동으로 유명한 롤링스톤즈는 온갖 성적인 발언과 추악한 행동으로 기성세대들에게 좋지 않은 인상을 남겨준다.,"{'start': 4, 'text': '악동', 'type': ''}","{'start': 40, 'text': '기성세대', 'type': ''}",no:relation
848.0,대중음악_text5,한국의 역사상 최초의 대중 가요로는 1921년 무렵 레코드 음반이 발표된 《희망가》로 알려져 있다.,"{'start': 41, 'text': '《희망가》', 'type': 'poh'}","{'start': 20, 'text': '1921년', 'type': 'dat'}",poh:begin
736.0,민요_text,"지난 날에는 위대한 영광을 자랑했던 나라이지만, 300년 전경 터키인에게 점령되었고, 이어서 오스트리아에 병합된 일이 있다.","{'start': 59, 'text': '병합', 'type': ''}","{'start': 11, 'text': '영광', 'type': ''}",no:relation
128.0,재즈___,애시드 재즈는 1980년대와 1990년대에 영국에서 재즈 펑크와 일렉트로닉 댄스 음악의 영향을 받아 발전했다.,"{'start': 0, 'text': '애시드 재즈', 'type': 'poh'}","{'start': 36, 'text': '일렉트로닉 댄스 음악', 'type': 'poh'}",poh:origin
900.0,바이올린_____,그러나 1626년 루이 13세의 궁정에서 '24 바이올린'이라는 합주단이 설립되어 바이올린에 대한 사회적 평가가 크게 높아졌다.,"{'start': 23, 'text': ""'24 바이올린'"", 'type': 'poh'}","{'start': 4, 'text': '1626년', 'type': 'dat'}",poh:begin
39.0,오보에_text,"빈 오보에는 현대적인 오보에 중의 하나로, 빈 호른과 함께 비엔나 필하모니커 악기 사용군 중 가장 독특한 구성원이다.","{'start': 33, 'text': '비엔나 필하모니커 악기 사용군', 'type': 'poh'}","{'start': 0, 'text': '빈 오보에', 'type': 'poh'}",poh:poh_members
83.0,첼로_text,포플러 나무나 전나무와 같은 것도 첼로의 뒷부분이나 옆부분을 만드는 데 사용 되기도 한다.,"{'start': 19, 'text': '첼로의 뒷부분', 'type': 'poh'}","{'start': 8, 'text': '전나무', 'type': 'poh'}",poh:poh_parts
986.0,피아노_text,총 52개의 건반으로 구성되어 나무로 된 작은 망치가 강철 프레임에 고정된 피아노줄을 건반으로 소리를 낸다.,"{'start': 26, 'text': '망치', 'type': 'poh'}","{'start': 17, 'text': '나무', 'type': 'poh'}",poh:poh_parts
502.0,르네상스 음악________,팔레스트리나 모테트는 음악적으로 아주 훌륭하며 다양한 기법과 감정의 변화를 잘 보여준다.,"{'start': 30, 'text': '기법', 'type': ''}","{'start': 34, 'text': '감정', 'type': ''}",no:relation
75.0,오보에_text,현재 쓰이는 'Oboe'란 명칭은 17세기 프랑스 발음을 음차하여 이탈리아어로 쓰인 'oboè'를 1770년경에 영어로 재차 음차한 것이다.,"{'start': 8, 'text': 'Oboe', 'type': 'poh'}","{'start': 48, 'text': 'oboè', 'type': 'poh'}",poh:alternate
555.0,서양 고대 음악___________________52,"5음음계 가운데에서도 가장 많이 쓰이는 것은 3개의 온음정과 2개의 단3도 음정으로 이루어진 온음계적 5음음계와, 반음정을 포함하는 반음적 5음음계 및 자바의 스렌드로 음계처럼 온음정이나 반음정에 의하지 않는 것도 있다. ","{'start': 52, 'text': '온음계적 5음음계', 'type': 'poh'}","{'start': 25, 'text': '3개의 온음정과 2개의 단3도 음정', 'type': 'poh'}",poh:poh_parts
114.0,재즈___,"비밥은 1940년대에 등장하여 재즈를 춤추기 쉬운 대중음악에서 더욱 도전적인 ""뮤지션의 음악""으로 변화하였다.","{'start': 0, 'text': '비밥', 'type': 'poh'}","{'start': 4, 'text': '1940년대', 'type': 'dat'}",poh:begin
557.0,서양 고대 음악___________________19,"기원전 4000년경에 동기시대(銅器時代)가 시작되고, 기원전 3500년경 수메르 사람의 국가가 형성되어 우르 제1왕조를 세웠다. ","{'start': 58, 'text': '우르 제1왕조', 'type': 'poh'}","{'start': 30, 'text': '기원전 3500년경', 'type': 'dat'}",poh:begin
905.0,바이올린_____,활이 현재와 같은 형태가 된 것은 18세기 말이다.,"{'start': 0, 'text': '활', 'type': 'poh'}","{'start': 19, 'text': '18세기 말', 'type': 'dat'}",poh:begin
18.0,관악기_text29,관악기는 크게 목관 악기와 금관 악기로 분류한다.,"{'start': 0, 'text': '관악기', 'type': 'poh'}","{'start': 8, 'text': '목관 악기', 'type': 'poh'}",poh:poh_members
17.0,관악기_text17,진동수는 입술을 여닫는 정도에 따라서 입술의 진동수를 바꾸고 이것을 기주에 공명시켜서 제5배음 높이까지 소리를 낼 수 있다.,"{'start': 5, 'text': '입술', 'type': ''}","{'start': 0, 'text': '진동수', 'type': ''}",no:relation
122.0,재즈___,마르살리스의 상업적인 성공이 퓨전 및 프리 재즈에 대한 반응과 1960년대에 개척된 재즈(특히 모달 재즈와 포스트 밥)에 대한 관심의 부활의 원인인지 아닌지는 논란의 여지가 있다.,"{'start': 53, 'text': '모달 재즈', 'type': 'poh'}","{'start': 35, 'text': '1960년대', 'type': 'dat'}",poh:begin
939.0,금관악기_text10,"목관악기는 자체에 펌프 등으로 공기만 불어넣어 주면 악기로서의 소리가 나지만, 금관악기는 연주자의 입술과 합체해서야 비로소 악기로서 완성된다.","{'start': 0, 'text': '목관악기', 'type': 'poh'}","{'start': 10, 'text': '펌프', 'type': 'poh'}",poh:poh_parts
212.0,비올라____,"대부분의 경우 포지션 이동은 연주를 편하게 하기 위함이지만, 특정한 음색을 얻기 위함이기도 하다.","{'start': 38, 'text': '음색', 'type': ''}","{'start': 16, 'text': '연주', 'type': ''}",no:relation
233.0,비올라____,작곡가이자 비올리스트인 켄지 번치는 오늘날 수많은 비올라 독주 곡을 썼다.,"{'start': 13, 'text': '켄지 번치', 'type': ''}","{'start': 6, 'text': '비올리스트', 'type': ''}",no:relation
831.0,관현악단_text17,베네치아의 성 마르코 성당 악단 등 이탈리아 북부의 여러 악단에서는 이전의 악기 편성과는 다른 방식으로 목관 악기와 금관 악기 편성을 도입하였다.,"{'start': 6, 'text': '성 마르코 성당 악단', 'type': 'poh'}","{'start': 0, 'text': '베네치아', 'type': 'loc'}",poh:origin
764.0,악기_text,"금관악기는 관악기 중에서 마우스피스(리코더같이 예외도 있으나, 대체로 주자의 입 또는 입술이 직접 닿는 곳, 공기를 불어넣는 관의 끝부분)에 댄 주자의 입술 자체의 진동으로 발음하는 것을 모두 말한다. ","{'start': 6, 'text': '관악기', 'type': 'poh'}","{'start': 0, 'text': '금관악기', 'type': 'poh'}",poh:poh_members
514.0,르네상스 음악________,그러나 역사상 가장 중요한 것으로는 건반악기 분야에서의 공헌을 들 수 있겠다.,"{'start': 20, 'text': '건반악기', 'type': ''}","{'start': 31, 'text': '공헌', 'type': ''}",no:relation
455.0,르네상스 음악________,"그는 플랑드르 악파의 성악 폴리포니의 기술에 숙달했으나, 베네치아의 인상적인 회화적 풍경에 영향받아 그 정교한 대위법적 수법은 점차 간소화되고 풍부한 색채효과와 폭넓은 음의 울림, 음빛깔의 눈부신 대비(對比)를 지닌 음악을 창조해냈다.","{'start': 12, 'text': '성악', 'type': ''}","{'start': 102, 'text': '빛깔', 'type': ''}",no:relation
995.0,피아노_text,"베토벤 이후 베버, 슈베르트, 멘델스존 등을 거쳐서 쇼팽, 슈만, 리스트, 브람스 등의 대작곡가가 피아노 음악의 알차고 많은 작품을 남기고 있다.","{'start': 0, 'text': '베토벤', 'type': ''}","{'start': 29, 'text': '쇼팽', 'type': ''}",no:relation
747.0,악기_text,"향악기란, 역사적으로 한반도의 정체 안에서 만들어진 악기와, 아악 및 당악과 구별되는 향악에 쓰이는 수입악기를 포함한다.","{'start': 0, 'text': '향악기', 'type': 'poh'}","{'start': 56, 'text': '수입악기', 'type': 'poh'}",poh:poh_members
208.0,비올라____,"비올라는 바이올린보다 음역이 낮은 것은 바이올린보다 크기가 더 큰 까닭인데, 두 악기의 크기비는 음역 차이와 비례한다.","{'start': 45, 'text': '악기', 'type': 'poh'}","{'start': 22, 'text': '바이올린', 'type': 'poh'}",poh:poh_members
562.0,서양 고대 음악___________________18,"음악의 기원으로는 ""동물의 울음소리를 흉내내려는 시도에서"", ""언어의 억양에 점차 고저가 뚜렷해짐으로써"", ""자기의 감정을 음으로 표현하려는 의도에서"", ""노동작업을 할 때 장단을 맞추기 위해서"", ""춤 동작에 맞춰서"" 생겼다는 등의 여러 설이 있다.","{'start': 0, 'text': '음악의 기원', 'type': ''}","{'start': 131, 'text': '여러 설', 'type': ''}",no:relation
841.0,관현악단_text16,"이탈리아에서 가장 부유했던 만토바 공작이 고용한 몬테베르디는 공작의 후원으로 자신의 오페라 '오르페오'에서 현악기, 플루트, 코르넷, 트롬본 등 악단을 40명으로 편성하였다.","{'start': 27, 'text': '몬테베르디', 'type': 'per'}","{'start': 52, 'text': '오르페오', 'type': 'art'}",per:made
159.0,재즈___,재즈는 래그타임에서 록이 들어간 퓨전까지 100년이 넘는 기간에 걸친 광범위한 음악을 포괄하므로 단순히 정의하기가 어렵다.,"{'start': 0, 'text': '재즈', 'type': 'poh'}","{'start': 4, 'text': '래그타임', 'type': 'poh'}",poh:poh_members
41.0,오보에_text,또한 영화 작품에 사용된 가장 유명한 곡 중의 하나로는 1986년작인 《미션》에서의 엔니오 모리코네의 '가브리엘의 오보에'가 손꼽힌다.,"{'start': 47, 'text': '엔니오 모리코네', 'type': 'per'}","{'start': 57, 'text': ""'가브리엘의 오보에'"", 'type': 'art'}",per:made
976.0,탱고 음악______________4,"탱고는 아르헨티나와 우루과이 사이를 흐르는 라플라타 강 유역 몬테비데오, 부에노스아이레스 두 도시의 주변에서 생성된 음악이다. ","{'start': 0, 'text': '탱고', 'type': 'poh'}","{'start': 41, 'text': '부에노스아이레스', 'type': 'loc'}",poh:origin
179.0,재즈___,"그는 조니 호지스를 위한 ""Jeep's Blue"", 쿠티 윌리엄스를 위한 ""Concerto for Cootie"" 등 이러한 개인들의 스타일과 기술을 위해 작곡을 자주 했다.","{'start': 3, 'text': '조니 호지스', 'type': ''}","{'start': 29, 'text': '쿠티 윌리엄스', 'type': ''}",no:relation
108.0,재즈___,"벨기에 기타리스트 장고 라인하르트는 1930년대 아메리칸 스윙, 집시 재즈를 대중화시켰으며, 주요 악기는 스틸 현악기타, 바이올린, 더블 베이스였다.","{'start': 10, 'text': '장고 라인하르트', 'type': ''}","{'start': 59, 'text': '스틸 현악기타', 'type': ''}",no:relation
37.0,오보에_text,바로크 오보에의 음역은 C4 to D6까지 포괄한다. 20세기 중반에 이르러 고음악(Early Music)에 대한 관심이 되살아남에 따라 소수의 제조사들은 현존하는 옛 악기에서 세부적인 요소를 따와 복제품을 만들기 시작했다.,"{'start': 43, 'text': '고음악(Early Music)', 'type': ''}","{'start': 0, 'text': '바로크 오보에', 'type': ''}",no:relation
962.0,탱고 음악______________11,칸돔베(candombe)는 탱고의 할아버지라고 할 만한 것이다.,"{'start': 19, 'text': '할아버지', 'type': ''}","{'start': 0, 'text': '칸돔베', 'type': ''}",no:relation
803.0,로큰롤_text,전 세계를 사로잡은 로큰롤의 엄청난 인기는 사회의 다양한 분야에 영향을 끼쳤다.,"{'start': 0, 'text': '전 세계', 'type': ''}","{'start': 20, 'text': '인기', 'type': ''}",no:relation
821.0,관현악단_text46,"필하모닉의 어원은 '음악 애호' 또는 '음악 애호가'이며, 약 19세기부터 음악 애호가들이 주축이 되거나 주요 직위를 맡아 창립시킨 '필하모닉 협회(philharmonic society)' 의 산하 관현악단으로 창단된 악단들을 기본적으로 일컫는다.","{'start': 74, 'text': ""'필하모닉 협회(philharmonic society)'"", 'type': 'poh'}","{'start': 33, 'text': '약 19세기부터', 'type': 'dat'}",poh:begin
944.0,전기 기타_text,할로우바디는 두가지 종류로 나뉜다. 세미할로우바디와 풀할로우바디.,"{'start': 0, 'text': '할로우바디', 'type': 'poh'}","{'start': 20, 'text': '세미할로우바디', 'type': 'poh'}",poh:poh_members
528.0,드럼 세트_text,"연주자는 드럼 세트를 연주하기 위하여 발과 손을 이용하며, 심벌페달, 베이스드럼 페달, 드럼 스틱 등을 추가적으로 사용한다.","{'start': 5, 'text': '드럼 세트', 'type': ''}","{'start': 21, 'text': '발', 'type': ''}",no:relation
